user_count,startYear,runtimeMinutes,Action,Adventure,Animation,Biography,Children,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,IMAX,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,num_writers,special_writers_count,directors_num,Star_1,Star_2,Star_3,Star_4,title_filtered,rating_category
132,1937,101.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,"Damsel in Distress, A",medium
322,1947,86.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,90,-1,-1,Crossfire,medium
756,1944,95.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-1,-1,-1,-1,-1,"Murder, My Sweet",medium
28079,1971,100.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Willy Wonka & the Chocolate Factory,medium
120,1994,85.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La)",medium
556,1961,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,-1,-1,-1,-1,-1,"Innocents, The",medium
6751,1973,89.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,6,83,-1,-1,-1,Sleeper,medium
3496,1971,82.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,6,83,-1,-1,-1,Bananas,medium
19715,1988,108.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Fish Called Wanda, A",medium
22484,1979,94.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,Monty Python's Life of Brian,medium
3589,1982,134.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Victor/Victoria,medium
1707,1972,110.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,86,-1,-1,-1,"Candidate, The",medium
1450,1965,160.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,13,-1,"Great Race, The",medium
9247,1967,111.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,24,Bonnie and Clyde,medium
1162,1958,86.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,11,-1,-1,-1,"Old Man and the Sea, The",medium
5999,1954,105.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,-1,-1,-1,-1,Dial M for Murder,high
244,1995,135.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Madame Butterfly,medium
11935,1987,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Dirty Dancing,medium
34634,1992,99.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,21,-1,-1,-1,-1,Reservoir Dogs,high
16796,1986,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1,-1,-1,-1,-1,Platoon,medium
4943,1989,97.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Weekend at Bernie's,low
11109,1992,127.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1,57,-1,-1,-1,Basic Instinct,medium
7266,1991,140.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,-1,-1,-1,-1,-1,"Doors, The",medium
11377,1992,112.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,"Crying Game, The",medium
6161,1992,100.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,4,13,-1,53,Glengarry Glen Ross,medium
3552,1982,150.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Sophie's Choice,medium
34602,1982,115.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1,-1,-1,-1,E.T. the Extra-Terrestrial,medium
118,1994,84.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Search for One-eye Jimmy, The",low
1967,1938,69.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Christmas Carol, A",medium
5175,1990,107.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,-1,76,-1,17,-1,Days of Thunder,low
20453,1986,110.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,-1,76,-1,-1,-1,Top Gun,medium
5806,1955,111.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,87,-1,-1,-1,Rebel Without a Cause,medium
6223,1951,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,2,-1,-1,"Streetcar Named Desire, A",high
1725,1996,80.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Microcosmos (Microcosmos: Le peuple de l'herbe),medium
360,1995,92.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Palookaville,medium
964,1996,114.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,"Associate, The",medium
448,1996,99.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,54,-1,-1,-1,"Funeral, The",medium
159,1995,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Single Girl, A (Fille seule, La)",medium
237,1996,118.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Eighth Day, The (Huitième jour, Le)",medium
166,1995,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Drunks,medium
8668,1996,130.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,-1,-1,74,-1,"People vs. Larry Flynt, The",medium
115,1995,100.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Glory Daze,low
188,1996,105.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Perfect Candidate, A",medium
4327,1981,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,42,-1,-1,On Golden Pond,medium
4899,1975,113.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-1,39,50,-1,-1,"Return of the Pink Panther, The",medium
2901,1991,103.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Drop Dead Fred,low
17568,1989,140.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,16,-1,-1,-1,-1,"Abyss, The",medium
1833,1980,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,-1,-1,-1,-1,-1,"Fog, The",medium
9177,1981,99.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,-1,-1,-1,-1,-1,Escape from New York,medium
1939,1981,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,"Howling, The",medium
3142,1986,120.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Jean de Florette,high
2879,1986,113.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Manon of the Spring (Manon des sources),high
3704,1980,109.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,-1,-1,-1,-1,Private Benjamin,medium
37723,1975,91.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,Monty Python and the Holy Grail,high
152,1996,86.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Line King: The Al Hirschfeld Story, The",medium
3576,1996,88.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,When We Were Kings,high
1501,1982,112.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",medium
367,1994,97.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,Lesson Faust,medium
170,1948,79.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-1,-1,-1,-1,-1,He Walked by Night,medium
150,1948,79.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,Raw Deal,medium
119,1947,92.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-1,-1,-1,-1,-1,T-Men,medium
1438,1979,142.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,-1,-1,-1,-1,"Tin Drum, The (Blechtrommel, Die)",medium
753,1972,154.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,22,-1,-1,-1,"Ruling Class, The",medium
217,1994,128.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Mina Tannenbaum,medium
196,1967,87.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her),medium
800,1996,112.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Dear God,low
199,1996,80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,-1,-1,-1,-1,-1,Bad Moon,low
285,1990,98.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,American Dream,medium
149,1995,90.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Best of the Best 3: No Turning Back,low
3026,1992,102.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,96,-1,Bob Roberts,medium
9456,1988,155.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Cinema Paradiso (Nuovo cinema Paradiso),high
2931,1989,124.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Cook the Thief His Wife & Her Lover, The",medium
7301,1991,99.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Delicatessen,medium
1780,1991,98.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Double Life of Veronique, The (Double Vie de Véronique, La)",medium
1705,1991,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Enchanted April,medium
4254,1957,88.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,48,-1,-1,-1,Paths of Glory,high
6152,1990,110.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-1,-1,-1,-1,-1,"Grifters, The",medium
428,1991,113.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Hear My Song,medium
14748,1996,162.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,-1,65,-1,-1,-1,"English Patient, The",medium
970,1991,96.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,Mediterraneo,medium
5325,1989,103.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,5,-1,-1,-1,My Left Foot,medium
6613,1989,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Sex, Lies, and Videotape",medium
1076,1992,135.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Passion Fish,medium
7084,1992,94.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,-1,-1,-1,-1,-1,Strictly Ballroom,medium
2738,1988,101.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,"Thin Blue Line, The",high
1481,1989,101.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Tie Me Up! Tie Me Down! (¡Átame!),medium
1500,1991,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Madonna: Truth or Dare,low
1126,1990,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Paris Is Burning,medium
36058,1975,133.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,1,-1,-1,-1,One Flew Over the Cuckoo's Nest,high
2514,1978,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Cheech and Chong's Up in Smoke,medium
57361,1980,124.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,-1,-1,82,-1,-1,Star Wars: Episode V - The Empire Strikes Back,high
37863,1987,98.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,"Princess Bride, The",high
54675,1981,115.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,82,-1,-1,-1,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),high
15455,1985,132.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,-1,-1,-1,3,-1,Brazil,high
31684,1986,137.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,2,16,-1,-1,-1,-1,Aliens,medium
18162,1966,161.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,-1,23,-1,-1,-1,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)",high
1707,1987,107.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Withnail & I,medium
16569,1957,96.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,42,-1,-1,-1,12 Angry Men,high
13173,1962,218.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,12,22,49,38,-1,Lawrence of Arabia,high
29856,1971,136.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,4,-1,-1,-1,-1,"Clockwork Orange, A",medium
15986,1962,129.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,32,-1,-1,-1,To Kill a Mockingbird,high
26370,1979,147.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,5,95,2,17,-1,Apocalypse Now,high
5607,1968,165.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,-1,42,-1,-1,36,Once Upon a Time in the West (C'era una volta il West),high
54917,1983,131.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,-1,-1,82,-1,-1,Star Wars: Episode VI - Return of the Jedi,medium
3727,1987,128.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,"Wings of Desire (Himmel über Berlin, Der)",high
7194,1949,104.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,-1,85,-1,-1,-1,"Third Man, The",high
32663,1990,145.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,-1,55,-1,Goodfellas,high
36357,1979,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,23,-1,-1,-1,-1,Alien,high
12457,1992,81.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,Army of Darkness,medium
1776,1988,168.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,-1,-1,-1,-1,-1,"Big Blue, The (Grand bleu, Le)",medium
5220,1985,162.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,-1,-1,-1,-1,Ran,high
2731,1989,111.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,"Killer, The (Die xue shuang xiong)",high
22146,1960,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,3,-1,-1,-1,-1,Psycho,high
20460,1980,133.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Blues Brothers, The",medium
34188,1974,202.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,3,17,-1,"Godfather: Part II, The",high
25946,1987,116.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,-1,-1,-1,-1,Full Metal Jacket,high
4325,1989,137.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,-1,-1,-1,-1,-1,Henry V,high
21085,1984,160.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,10,-1,-1,-1,-1,Amadeus,high
2161,1952,129.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,15,47,-1,-1,-1,"Quiet Man, The",medium
4735,1984,229.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-1,3,-1,-1,-1,Once Upon a Time in America,medium
10712,1980,129.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,2,3,-1,55,-1,Raging Bull,high
16371,1977,93.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,83,-1,-1,-1,Annie Hall,high
7377,1983,193.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,-1,-1,-1,-1,"Right Stuff, The",medium
2665,1979,162.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,-1,-1,-1,-1,-1,Stalker,high
13573,1981,149.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,-1,-1,-1,-1,"Boot, Das (Boat, The)",high
15675,1973,129.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,9,86,-1,-1,"Sting, The",high
8207,1971,91.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Harold and Maude,medium
905,1990,107.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Trust,high
5063,1957,96.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,-1,-1,-1,-1,"Seventh Seal, The (Sjunde inseglet, Det)",high
2944,1983,111.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,45,-1,-1,-1,Local Hero,medium
38612,1984,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,16,-1,-1,-1,-1,"Terminator, The",medium
2821,1992,104.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,9,-1,-1,-1,-1,Dead Alive (Braindead),medium
11608,1989,122.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,-1,-1,10,-1,19,Glory,medium
4013,1990,117.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,73,-1,-1,-1,Rosencrantz and Guildenstern Are Dead,medium
8527,1979,96.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,83,-1,-1,-1,Manhattan,high
6239,1990,115.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,-1,-1,59,-1,-1,Miller's Crossing,medium
24954,1989,128.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,16,-1,-1,-1,Dead Poets Society,medium
18724,1967,106.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,-1,6,-1,-1,-1,"Graduate, The",high
4823,1958,95.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,-1,88,85,-1,-1,Touch of Evil,high
8816,1990,117.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,"Femme Nikita, La (Nikita)",medium
12634,1957,161.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,12,46,49,-1,-1,"Bridge on the River Kwai, The",high
3487,1963,138.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,8 1/2 (8½),high
16929,1974,130.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,20,1,-1,-1,-1,Chinatown,high
6078,1951,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,-1,-1,-1,-1,-1,"Day the Earth Stood Still, The",medium
5360,1948,126.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,31,-1,-1,-1,"Treasure of the Sierra Madre, The",high
2043,1987,91.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,9,-1,-1,-1,-1,Bad Taste,medium
5556,1933,69.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,-1,-1,-1,-1,-1,Duck Soup,high
5110,1985,97.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,Better Off Dead...,medium
29931,1980,146.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,-1,-1,-1,"Shining, The",high
